filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
5s_1013.wav,0.39609137177467346,2389.7814530611136,2373.7323318964454,4690.4001871744795,0.12415455005787036,-50.16166305541992,94.55216217041016,-30.37486457824707,-5.41760778427124,8.44139575958252,4.134733200073242,-3.8921773433685303,3.074953317642212,-14.239043235778809,7.223942279815674,-3.2470703125,4.319164752960205,-5.712533950805664,6.780494213104248,-1.4837110042572021,0.3018514811992645,-7.154451847076416,1.4967832565307617,-3.0682573318481445,1.2347525358200073,jazz
5s_1014.wav,0.3804374635219574,2559.4730152506127,2402.8185956552297,4822.041829427083,0.13810447410300927,-57.77526092529297,88.08214569091797,-25.224618911743164,0.9193912148475647,5.605465888977051,5.5860819816589355,-3.788574457168579,2.8343074321746826,-8.759499549865723,3.5416507720947266,-1.7298203706741333,4.821829319000244,-5.567205429077148,4.025256633758545,-4.069735050201416,0.004279949236661196,-7.277524471282959,0.3327121138572693,-4.660818099975586,-0.022283978760242462,jazz
5s_1015.wav,0.3608802556991577,2557.232230049463,2420.034768342857,4963.0544026692705,0.1391669379340278,-60.1134033203125,85.90361785888672,-23.326515197753906,5.830014705657959,11.52005386352539,9.049290657043457,-10.591808319091797,-0.2865257263183594,-9.614243507385254,2.5725247859954834,-2.4062631130218506,4.786440372467041,-5.34824800491333,4.943808078765869,-2.0208256244659424,1.5906755924224854,-5.615253448486328,1.0464913845062256,-4.232055187225342,1.3052709102630615,jazz
5s_1016.wav,0.16962626576423645,1533.0736763694358,1754.8730793896377,3089.5660400390625,0.05484347873263889,-148.4359588623047,111.98819732666016,-32.46348571777344,27.98051643371582,-26.801387786865234,-19.527650833129883,-19.57840919494629,-4.907807350158691,-13.378541946411133,-6.118991374969482,-13.986481666564941,-7.2192606925964355,-15.661490440368652,-7.458638668060303,-7.793167591094971,0.6153119206428528,3.589817762374878,12.770788192749023,10.496264457702637,16.456819534301758,jazz
5s_1017.wav,0.15921565890312195,1317.6367077715404,1727.511714767348,2537.578328450521,0.04610414858217592,-219.6328125,127.14702606201172,-19.285171508789062,26.210847854614258,-13.173108100891113,-13.638592720031738,-7.31690788269043,-2.7362303733825684,-6.248807430267334,-4.033789157867432,-14.967131614685059,-5.784611225128174,-15.277815818786621,-6.332302570343018,-5.44995641708374,2.286271095275879,6.556955814361572,16.600887298583984,10.124086380004883,12.343132019042969,jazz
5s_1018.wav,0.2611386477947235,1674.870295206751,1896.5210426893634,3232.422892252604,0.07835331669560185,-205.38375854492188,123.16165924072266,-26.565309524536133,28.57859992980957,-7.078744888305664,-5.951516628265381,-9.571765899658203,-3.420069932937622,-6.940263748168945,-6.006619453430176,-16.05923843383789,-4.991500377655029,-8.559195518493652,0.8796522617340088,-3.830137014389038,3.6758241653442383,7.221219539642334,5.383962154388428,-8.215928077697754,-0.25833660364151,jazz
5s_1019.wav,0.319685161113739,1762.5804263428702,2123.170201265236,3600.780232747396,0.07002540870949074,-208.92013549804688,113.75070190429688,-12.870216369628906,28.44625473022461,0.4774806797504425,-0.30924704670906067,-5.994225025177002,2.1447203159332275,-4.508942127227783,-4.192774295806885,-16.701093673706055,-5.259585380554199,-7.71380090713501,3.8850796222686768,-3.6074602603912354,3.6007039546966553,5.222574234008789,4.179506778717041,-9.747657775878906,-1.0959129333496094,jazz
5s_1020.wav,0.2718740999698639,2428.8587412569022,2261.1910856134637,4730.625406901042,0.13289614076967593,-150.93109130859375,83.28803253173828,-13.710334777832031,20.491464614868164,-3.477468729019165,-2.453666925430298,-12.089820861816406,-0.3014185428619385,-5.162289142608643,3.881958484649658,-7.067870140075684,-1.8771873712539673,-12.474928855895996,-6.457866668701172,-6.607805252075195,6.321993350982666,1.5495561361312866,5.105319976806641,1.4037885665893555,8.390399932861328,jazz
5s_1021.wav,0.2444271296262741,1713.669680519214,2150.306090696247,3734.864298502604,0.05965395326967592,-231.6676788330078,107.73784637451172,2.7355620861053467,27.353254318237305,-11.136487007141113,6.16573429107666,-10.405980110168457,-8.167640686035156,-9.642963409423828,-0.902731716632843,-5.680531978607178,1.2390888929367065,-6.14823055267334,-0.0388980433344841,-3.0314252376556396,2.698819160461426,-4.5316362380981445,-0.08509798347949982,-4.052543640136719,0.7203671336174011,jazz
5s_1022.wav,0.24806825816631317,1844.7624463461898,2251.4881453147923,4086.1246744791665,0.0649730541087963,-196.50054931640625,95.0439453125,5.519073009490967,42.21786880493164,-0.8348392844200134,9.975565910339355,-6.410772800445557,0.22284746170043945,-6.639260768890381,8.249814987182617,2.2454488277435303,4.75789737701416,-6.969000339508057,6.296976566314697,-4.215374946594238,0.7065447568893433,-4.728484153747559,3.8095905780792236,0.025073157623410225,9.891180992126465,jazz
5s_1023.wav,0.2871202230453491,1776.884796570485,2291.14411536991,4035.2325439453125,0.05848072193287037,-190.76536560058594,101.30960845947266,8.883183479309082,39.15608596801758,0.5982818007469177,10.250336647033691,-3.0373387336730957,-0.5389723777770996,-10.950898170471191,3.363520383834839,1.3127950429916382,8.736944198608398,-2.7073163986206055,8.910143852233887,0.5448092222213745,-0.05170292407274246,-7.756656169891357,0.7930698990821838,-5.198591232299805,0.7707218527793884,jazz
5s_1024.wav,0.26881441473960876,1728.127009849266,2236.8460445841442,3822.8413899739585,0.06434461805555555,-184.2800750732422,104.26651000976562,9.51762580871582,40.212284088134766,-0.621972918510437,9.293774604797363,-5.22751522064209,-2.028538703918457,-8.942614555358887,6.028177738189697,-0.8042507171630859,4.394254207611084,-3.8313074111938477,9.914385795593262,2.3262479305267334,0.41919538378715515,-2.248246431350708,3.6926209926605225,-3.58370304107666,1.3013994693756104,jazz
5s_1025.wav,0.26811420917510986,1796.452055505045,2048.329485695717,3674.2523193359375,0.10004566333912036,-174.0080108642578,103.24588012695312,-4.022624492645264,43.28588104248047,-0.6672521233558655,8.823338508605957,0.9870396256446838,-1.7424941062927246,-1.6423687934875488,3.9319212436676025,-3.9473876953125,10.436196327209473,-3.9248690605163574,5.118967056274414,1.0507785081863403,0.8950183987617493,-1.275093913078308,4.03005313873291,0.8887585401535034,5.313336372375488,jazz
5s_1026.wav,0.2718660831451416,1933.402774888033,1536.1276956618,3219.3135579427085,0.14058430989583334,-255.18475341796875,115.39458465576172,-46.911865234375,39.76164245605469,-7.2720417976379395,-4.505401134490967,0.12726087868213654,5.9774861335754395,0.5325735807418823,5.125095844268799,-3.887529134750366,3.621438503265381,4.685362815856934,12.228180885314941,-2.646165370941162,0.5769851207733154,-3.656466245651245,-4.168297290802002,-4.756964683532715,12.439586639404297,jazz
5s_1027.wav,0.3252849578857422,1683.059503272774,1538.9942635781151,3075.8585611979165,0.12345377604166667,-201.34298706054688,142.81692504882812,-39.81124496459961,53.031803131103516,-6.235042572021484,-3.313436508178711,4.435777187347412,4.55656099319458,-5.5018134117126465,-1.6643798351287842,-4.50662899017334,3.016634941101074,1.4685362577438354,6.817655086517334,-9.243264198303223,-4.435243606567383,-3.3911828994750977,-6.032236576080322,-8.908573150634766,5.507831573486328,jazz
5s_1028.wav,0.33088114857673645,1773.3518658622575,1468.3612650906875,3072.618611653646,0.1444996021412037,-178.04014587402344,139.69395446777344,-55.04792404174805,45.15150451660156,-7.577740669250488,-5.290109157562256,-1.6816977262496948,1.6981384754180908,-7.490545272827148,1.0184412002563477,-4.853677272796631,-0.09766274690628052,-4.818271636962891,10.842435836791992,-0.27540814876556396,-1.342530369758606,-6.787195205688477,5.242363929748535,1.8785160779953003,-6.50018310546875,jazz
5s_1029.wav,0.32911229133605957,1589.043936538255,1510.1398354774267,2926.2725830078125,0.118896484375,-184.15257263183594,149.1126708984375,-41.792572021484375,45.586029052734375,-4.515474319458008,-1.0570237636566162,2.111379384994507,4.388339996337891,-7.646454811096191,4.369032859802246,0.9126277565956116,2.09977126121521,-5.386571884155273,1.850629448890686,-6.429842472076416,-1.2282745838165283,-2.561588764190674,5.8366923332214355,1.61800217628479,0.8956748247146606,jazz
5s_1030.wav,0.35177692770957947,1692.4366182423842,1454.8598487331926,3026.960245768229,0.13414623119212962,-159.4410858154297,149.98838806152344,-57.22804641723633,41.04117202758789,-4.877896785736084,-5.3125786781311035,-1.9618682861328125,1.59562349319458,-7.596031665802002,0.39819014072418213,-2.307922601699829,2.2873785495758057,-8.105183601379395,-0.6763954758644104,-10.323139190673828,-0.32470688223838806,1.223466396331787,-1.1822571754455566,-7.753346920013428,4.54681921005249,jazz
5s_1031.wav,0.3864707350730896,2257.5751627751556,1878.3312383076657,4294.07958984375,0.15672923900462962,-118.1031265258789,107.87451171875,-37.68867874145508,48.817203521728516,-37.702117919921875,15.199540138244629,-10.95639419555664,-9.317447662353516,-2.1970691680908203,2.2627575397491455,-2.482053756713867,0.1328626573085785,-7.801882743835449,-1.8093653917312622,-2.7158141136169434,3.173403024673462,-6.856887340545654,-0.17974698543548584,-5.311929702758789,-0.11856474727392197,jazz
5s_1032.wav,0.31389319896698,1932.8845648370436,1782.5138450157585,3988.6271158854165,0.11328577112268519,-118.88426971435547,128.03762817382812,-44.37532043457031,53.65904235839844,-36.4580192565918,19.30416488647461,-13.924829483032227,-7.793704986572266,-1.669596791267395,-2.628997802734375,-6.6376190185546875,-2.6767594814300537,-8.85897445678711,-1.197902798652649,-3.504552125930786,-0.7902393341064453,-3.8318357467651367,-1.264652132987976,-6.185024738311768,-2.9609830379486084,jazz
5s_1033.wav,0.38693302869796753,2496.453193319644,1974.3293159842565,4658.249918619792,0.17510082103587962,-82.26468658447266,94.89817810058594,-43.13818359375,49.636348724365234,-36.76091003417969,17.10976219177246,-11.850914001464844,-6.350071430206299,-5.574697971343994,0.5647416114807129,-5.678776264190674,-0.36841654777526855,-8.761740684509277,-1.4952425956726074,-5.895540714263916,-0.7057328224182129,-4.860591888427734,2.2890207767486572,-8.043269157409668,-2.895528554916382,jazz
5s_1034.wav,0.3096855878829956,2007.3406508785115,1823.1351472516285,4147.733561197917,0.11834716796875,-127.76573181152344,121.42786407470703,-42.68401336669922,56.595760345458984,-35.86174774169922,17.576650619506836,-13.790844917297363,-9.403343200683594,-1.9436227083206177,-1.2428324222564697,-5.886396408081055,-2.920703172683716,-8.413674354553223,-1.700164794921875,-2.23167085647583,-0.1453130543231964,-2.423405647277832,0.07764540612697601,-5.345731258392334,-1.7858541011810303,jazz
5s_1035.wav,0.37244099378585815,2332.8618328315292,1924.6684952368323,4464.1021728515625,0.15824155454282407,-90.31705474853516,103.03445434570312,-43.55405807495117,51.12385177612305,-35.57443618774414,16.24367332458496,-11.815116882324219,-7.459478378295898,-6.936178684234619,-3.8250975608825684,-9.896711349487305,-0.76878821849823,-6.747515678405762,-0.673337459564209,-4.694953441619873,-3.073377847671509,-8.65693187713623,2.4837875366210938,-4.357065677642822,-0.8339094519615173,jazz
5s_1036.wav,0.30333638191223145,2787.401700780955,2579.3259779809127,5740.492757161458,0.1365424262152778,-89.38836669921875,63.88676452636719,-8.667295455932617,29.452001571655273,10.761207580566406,8.693170547485352,-5.404088497161865,5.907793045043945,0.19539137184619904,8.187458992004395,-3.547341823577881,-1.2650049924850464,-7.0673441886901855,6.206518650054932,2.004472494125366,-0.7768661975860596,-0.7184398770332336,11.860163688659668,-0.09991921484470367,-2.107617139816284,jazz
5s_1037.wav,0.32427266240119934,2701.2759365507904,2584.361454494638,5714.772542317708,0.12184877748842593,-103.73326873779297,66.91348266601562,-4.717012882232666,30.04106330871582,8.810955047607422,10.72110366821289,-7.526259899139404,9.662622451782227,4.144224166870117,10.875741004943848,-3.11049222946167,-0.0968560129404068,-4.1467156410217285,5.387960910797119,-0.5909650325775146,0.5689359903335571,2.0055994987487793,11.032134056091309,1.5877537727355957,0.8250181674957275,jazz
5s_1038.wav,0.34469932317733765,2875.5753980352956,2598.100606322099,5892.421468098958,0.1497508861400463,-94.16251373291016,61.40699768066406,-0.31464534997940063,35.71970748901367,12.063679695129395,12.002583503723145,-5.876617431640625,5.689975738525391,-3.186493396759033,7.036647796630859,-1.7371116876602173,3.4207582473754883,1.0348953008651733,15.513011932373047,4.950058937072754,-0.1355762779712677,-6.518370628356934,4.533087730407715,-6.7236151695251465,-2.015078544616699,jazz
5s_1039.wav,0.31258732080459595,2933.5947066298017,2529.4252554369214,5796.319580078125,0.16929796006944445,-77.99359893798828,56.98744201660156,-10.785408020019531,32.26142883300781,11.012128829956055,11.561081886291504,-7.670322418212891,7.395857810974121,1.9152719974517822,6.684733867645264,-1.2746816873550415,2.8012802600860596,-2.469014883041382,9.710501670837402,-1.7475913763046265,-1.9890878200531006,-4.665318012237549,7.293456077575684,-3.419619560241699,2.033560037612915,jazz
5s_1040.wav,0.30544331669807434,2971.435893371408,2577.1320778942545,5949.344889322917,0.154052734375,-90.93251037597656,52.06548309326172,-4.802313804626465,33.57549285888672,11.46380615234375,8.435768127441406,-6.282974720001221,9.389939308166504,1.6640410423278809,7.783814430236816,-6.410164833068848,-4.469813823699951,-6.937105655670166,10.280223846435547,6.831414222717285,4.620084285736084,-0.3359995186328888,11.980573654174805,-0.5018536448478699,0.8660106062889099,jazz
5s_1041.wav,0.32169008255004883,2108.1317410658985,2074.5307471591113,4189.6535237630205,0.11092574508101852,-145.55690002441406,94.95932006835938,-25.054384231567383,43.88578796386719,-3.5944716930389404,3.935744285583496,-4.778968334197998,0.5212818384170532,-0.9415149688720703,7.516763210296631,-3.3220794200897217,0.21568424999713898,-7.101522922515869,1.6516591310501099,0.40150317549705505,8.392755508422852,-3.736417055130005,-4.5697760581970215,-4.324783802032471,5.195004940032959,jazz
5s_1042.wav,0.3183583915233612,1879.6081923734262,2008.636535321247,3745.4813639322915,0.08429181134259259,-147.6408233642578,108.5680160522461,-27.991735458374023,23.387928009033203,-4.298067092895508,7.422576427459717,-2.7543914318084717,0.0820583775639534,0.805327832698822,6.104208469390869,-5.576373100280762,3.299360513687134,0.2178170084953308,-0.2814405858516693,-3.1627557277679443,3.715038537979126,-3.8538320064544678,-0.24761155247688293,-3.778045654296875,1.5595660209655762,jazz
5s_1043.wav,0.3317464292049408,2080.4950767463533,2004.9658003770517,3442.5211588541665,0.11066351996527778,-141.23805236816406,101.2574691772461,-26.301477432250977,3.3252365589141846,7.9122185707092285,10.128087043762207,-16.03765106201172,-7.575206756591797,-1.0534340143203735,3.51316237449646,-4.889459609985352,5.928257465362549,-1.0163880586624146,-0.7776855230331421,-5.422646522521973,1.0373808145523071,-8.907707214355469,-2.3543014526367188,-2.493312120437622,1.6404775381088257,jazz
5s_1044.wav,0.29208964109420776,2011.4790485145427,2178.641655613729,3553.4769694010415,0.10303864655671297,-163.6256866455078,109.1593246459961,-6.715744495391846,-0.6987101435661316,12.018340110778809,5.82089900970459,-17.468494415283203,0.4149725139141083,0.7019554376602173,10.147405624389648,-1.3379747867584229,2.686338424682617,-8.17955493927002,-3.199760675430298,-4.507730007171631,6.6717753410339355,-5.325903415679932,4.60413122177124,-2.3002965450286865,-1.7633471488952637,jazz
5s_1045.wav,0.3111836314201355,1703.3913522224768,2299.08737986947,3718.016560872396,0.050290708188657406,-247.64547729492188,112.54346466064453,16.634214401245117,28.19270133972168,12.201322555541992,11.458428382873535,-10.863423347473145,-5.738637447357178,-6.803705215454102,1.7912777662277222,-7.098832130432129,7.777500629425049,3.2515432834625244,4.439882278442383,-2.722512722015381,0.977225124835968,-5.322968482971191,2.247527599334717,0.18104849755764008,-0.4993380904197693,jazz
5s_1046.wav,0.29172253608703613,1219.0146094939173,1965.9191271049538,2462.1622721354165,0.040201822916666664,-306.342529296875,130.24371337890625,16.223783493041992,33.074649810791016,14.352044105529785,10.902776718139648,5.1638875007629395,2.7311594486236572,-1.8449043035507202,8.272052764892578,0.7458988428115845,3.01131010055542,-0.40983378887176514,3.539006233215332,0.360478937625885,6.336637020111084,3.3539621829986572,7.674014568328857,-1.402161955833435,5.0698370933532715,jazz
5s_1047.wav,0.36725330352783203,1393.5835735076953,2342.9474336807007,3186.963907877604,0.03445773654513889,-288.4447937011719,120.89449310302734,42.81845474243164,28.89804458618164,14.798979759216309,14.16767692565918,3.169938087463379,0.013071448542177677,-7.720284938812256,2.5297372341156006,-0.7277915477752686,3.084672212600708,-3.3582260608673096,4.588357448577881,-3.966165065765381,10.49485969543457,11.593633651733398,7.729104518890381,1.8820565938949585,6.944925785064697,jazz
5s_1048.wav,0.33280637860298157,1493.856668547938,2379.12394955634,3451.9917805989585,0.03971806278935185,-277.4850158691406,115.69061279296875,36.708621978759766,26.334516525268555,13.231598854064941,16.14072608947754,2.6512863636016846,0.6676761507987976,-5.274856090545654,4.753183841705322,-0.5056445598602295,3.9171407222747803,-4.2204203605651855,5.848900318145752,-3.2973806858062744,11.658594131469727,9.10545825958252,4.2040839195251465,1.6429435014724731,10.943113327026367,jazz
5s_1049.wav,0.21554622054100037,1468.4778772170089,2077.580136150148,2859.081013997396,0.05666323061342592,-224.29537963867188,118.66644287109375,12.159907341003418,20.593997955322266,5.8405070304870605,12.483034133911133,-6.635504722595215,-2.405144691467285,0.36067184805870056,4.9974517822265625,-2.9573726654052734,-1.0266834497451782,-14.538169860839844,3.896798610687256,-9.433968544006348,-3.3492696285247803,-1.5991050004959106,8.24511432647705,2.9549152851104736,15.807655334472656,jazz
5s_1050.wav,0.22233685851097107,1639.1992066005905,2255.0959000194275,3477.5126139322915,0.06251582392939815,-211.60223388671875,115.83148956298828,12.95573616027832,16.51887321472168,5.444362640380859,10.043805122375488,-4.039923667907715,-0.8262641429901123,-2.9519529342651367,4.347715377807617,-4.542511463165283,-2.6342525482177734,-9.483893394470215,6.476351261138916,-4.996489524841309,-0.5148411393165588,0.84865403175354,1.4321321249008179,-2.0131664276123047,11.341025352478027,jazz
5s_1051.wav,0.4112033247947693,2260.43930588158,1915.3586067110973,4384.3994140625,0.15421549479166666,-97.27851867675781,113.44947052001953,-41.84016036987305,54.49931716918945,-38.887229919433594,22.19083595275879,-12.971771240234375,2.8560311794281006,-11.999665260314941,1.7416777610778809,-14.297636032104492,1.7409634590148926,-5.7416157722473145,-3.945580005645752,-2.810842275619507,-0.6812242865562439,-4.288289546966553,-1.3864248991012573,-2.4215524196624756,-2.3229541778564453,jazz
5s_1052.wav,0.35194504261016846,1283.2357536537006,1490.2008951816194,2698.1302897135415,0.06178566261574074,-225.77883911132812,163.84640502929688,-36.16880798339844,46.635318756103516,-14.889463424682617,5.12318229675293,3.6374623775482178,-10.869592666625977,-5.463846206665039,-3.156618118286133,-5.238820552825928,0.5625231266021729,-0.7277686595916748,-3.610585927963257,-4.0262980461120605,-1.2991658449172974,-5.603695869445801,-2.0934255123138428,-1.0263983011245728,2.773606538772583,jazz
5s_1053.wav,0.3590445816516876,1486.4051800843342,1492.7237076764072,3087.02392578125,0.08680781611689815,-145.9837646484375,154.38841247558594,-51.09760284423828,54.018211364746094,-25.607009887695312,7.875244617462158,-4.250106334686279,-5.363809585571289,-8.985851287841797,0.7947578430175781,-9.096043586730957,-5.0390448570251465,-1.6175521612167358,-3.1291472911834717,-0.7766513228416443,-1.2795623540878296,-1.124381184577942,-1.3293203115463257,-8.680781364440918,-0.8832131028175354,jazz
5s_1054.wav,0.39391523599624634,1711.9250881614794,1622.3253695079184,3453.387451171875,0.10685221354166667,-128.31626892089844,144.26158142089844,-51.42751693725586,54.04882049560547,-29.653003692626953,11.336796760559082,-9.15001106262207,-1.0536518096923828,-10.895833015441895,-0.9691333174705505,-12.574864387512207,-6.428722381591797,-3.371953248977661,-1.3407785892486572,-1.4280961751937866,-2.304609537124634,-1.2836530208587646,-0.3981325924396515,-7.141412258148193,-2.907846450805664,jazz
5s_1055.wav,0.3606412410736084,1429.3378748400903,1443.8224023493967,2939.6809895833335,0.08275689019097222,-149.75489807128906,160.95570373535156,-53.879024505615234,52.07902908325195,-25.303836822509766,7.6454691886901855,-5.1488118171691895,-8.277585983276367,-7.177867889404297,-1.9478482007980347,-9.244866371154785,-4.277844429016113,-0.8941764831542969,-4.7660088539123535,-2.508375644683838,-2.03079891204834,-5.093313694000244,-4.608022212982178,-5.025835037231445,1.8158727884292603,jazz
5s_1056.wav,0.3434627056121826,1355.503977027824,1374.463508657725,2497.004191080729,0.0921359592013889,-180.7183837890625,159.2926025390625,-35.65085220336914,37.354591369628906,1.5502121448516846,2.9781014919281006,4.308603763580322,4.3557562828063965,-3.788058280944824,7.538930892944336,-0.789781928062439,-0.13730353116989136,-6.500456809997559,-1.0296523571014404,-4.486937046051025,0.543996274471283,-1.3446167707443237,-4.209157943725586,-4.567089557647705,7.741559028625488,jazz
5s_1057.wav,0.3546946346759796,1389.2325480605355,1377.66558983593,2669.51904296875,0.08196343315972222,-162.96002197265625,161.30613708496094,-49.67814254760742,41.40017318725586,0.5062850713729858,-3.1923341751098633,2.2541863918304443,0.6569343209266663,-11.016700744628906,0.8633288741111755,-1.6160496473312378,1.3555959463119507,-4.20183801651001,3.922232151031494,-3.1078853607177734,-2.485875368118286,-1.8251005411148071,-0.2892470061779022,-6.822175025939941,-7.214459419250488,jazz
